a0,r,rho,pressure_r,pressure_t,anisotropy
0.08,0.0018635317947539908,0.003200007424374229,-0.0010666656445115462,-0.001066664622344509,1.022167037210281e-09
0.08,0.0019649735031531924,0.003200008254664235,-0.0010666655301989586,-0.001066664393719372,1.1364795866539157e-09
0.08,0.0020582546422334837,0.003200009056993223,-0.001066665419735986,-0.001066664172793463,1.2469425229779535e-09
0.08,0.002170296125945497,0.0032000100698647326,-0.0010666652802859544,-0.0010666638938934575,1.3863924968986197e-09
0.08,0.002273324331895792,0.003200011048626556,-0.0010666651455320708,-0.00106666362438575,1.5211463208833487e-09
0.08,0.00239707317515254,0.0032000122842293713,-0.0010666649754168527,-0.0010666632841553956,1.6912614570537693e-09
0.08,0.002510866931596701,0.0032000134782217346,-0.0010666648110304704,-0.0010666629553827186,1.8556477517778225e-09
0.08,0.002647546451539021,0.003200014985534613,-0.001066664603506766,-0.0010666625403354323,2.0631713336469876e-09
0.08,0.0027732306647720428,0.003200016442086841,-0.001066664402971676,-0.0010666621392653826,2.2637062933785618e-09
0.08,0.0029241920045310257,0.0032000182808589765,-0.0010666641498133322,-0.001066661632948879,2.5168644531784606e-09
0.08,0.003063009123761602,0.003200020057708119,-0.0010666639051804083,-0.0010666611436832272,2.7614971810988043e-09
0.08,0.003229744609161641,0.003200022300827557,-0.0010666635963523406,-0.0010666605260273622,3.07032497841829e-09
0.08,0.0033830669087232244,0.0032000244684070346,-0.0010666632979244443,-0.001066659929171859,3.3687525852633265e-09
0.08,0.003567224800644241,0.0032000272047898832,-0.0010666629211848464,-0.001066659175693068,3.745491778490637e-09
0.08,0.0037365679455902646,0.0032000298490214006,-0.0010666625571324334,-0.0010666584475886756,4.109543757808282e-09
0.08,0.003939968733823343,0.0032000331871363773,-0.0010666620975475299,-0.00106665752841947,4.569128059846855e-09
0.08,0.004127006763008982,0.00320003641283577,-0.0010666616534397446,-0.0010666566402045426,5.01323520196717e-09
0.08,0.004351661162678052,0.003200040485003777,-0.0010666610927918244,-0.001066655518909598,5.573882226432569e-09
0.08,0.004588544667407733,0.003200045012575598,-0.0010666604694447622,-0.0010666542722165828,6.197228179412317e-09
0.08,0.004806371865896536,0.0032000493876749147,-0.001066659867089754,-0.001066653067507747,6.799582006819516e-09
0.08,0.005068007634414647,0.003200054910860982,-0.001066659106668354,-0.0010666515466665964,7.560001757641113e-09
0.08,0.005308595878605822,0.0032000602480454585,-0.0010666583718552016,-0.0010666500770420515,8.294813150146879e-09
0.08,0.005597570306969587,0.0032000669857806963,-0.0010666574442168308,-0.0010666482217677633,9.222449067446126e-09
0.08,0.005863297927967147,0.0032000734966120647,-0.0010666565478180186,-0.0010666464289727565,1.0118845262131054e-08
0.08,0.00618246766810297,0.0032000817159746012,-0.001066655416191724,-0.0010666441657238173,1.1250467906679523e-08
0.08,0.006475961511904057,0.003200089658536371,-0.0010666543226746452,-0.0010666419786935545,1.234398109076218e-08
0.08,0.006828481710992877,0.0032000996853338757,-0.0010666529422036141,-0.0010666392177569248,1.3724446689365732e-08
0.08,0.007152643106130374,0.0032001093744610937,-0.0010666516082221225,-0.001066636549799741,1.5058422381426795e-08
0.08,0.00754199859676283,0.003200121606144882,-0.0010666499241856512,-0.0010666331817348817,1.674245076951908e-08
0.08,0.007900032035340525,0.003200133425903227,-0.0010666482968619208,-0.0010666299270960472,1.8369765873585756e-08
0.08,0.008330071784771877,0.003200148347321889,-0.001066646242506412,-0.0010666258183970624,2.0424109349517078e-08
0.08,0.008725516600418095,0.0032001627662306227,-0.0010666442573349882,-0.0010666218480670535,2.2409267934776073e-08
0.08,0.00920049175947023,0.003200180968847469,-0.0010666417512280296,-0.0010666168358710458,2.4915356983731124e-08
0.08,0.009637257115361803,0.003200198558449472,-0.0010666393295190395,-0.0010666119924721657,2.7337046873800522e-08
0.08,0.010161863043104347,0.003200220763785285,-0.0010666362723216992,-0.0010666058781041337,3.039421756553112e-08
0.08,0.010644266575934484,0.0032002422212999825,-0.0010666333180818634,-0.0010665999696528915,3.3348428971850114e-08
0.08,0.011223689255579098,0.0032002693095298878,-0.0010666295886112877,-0.0010665925107513968,3.7077859890884135e-08
0.08,0.011756499757483368,0.0032002954854865725,-0.001066625984739182,-0.0010665853030494945,4.068168968753352e-08
0.08,0.012396467062334922,0.003200328530323999,-0.0010666214351654985,-0.0010665762039611397,4.523120435877617e-08
0.08,0.012984951622707025,0.0032003604622702405,-0.0010666170388102692,-0.0010665674113136433,4.962749662585329e-08
